,Date,000660.KS,005930.KS,AMD,AMZN,ASML,GOOG,INTC,MSFT,MU,NVDA,TSM,^GSPC,^IXIC,^SOX,000660.KS_chg,005930.KS_chg,AMD_chg,AMZN_chg,ASML_chg,GOOG_chg,INTC_chg,MSFT_chg,MU_chg,NVDA_chg,TSM_chg,^GSPC_chg,^IXIC_chg,^SOX_chg,Analyst Action,Insider Sales,Surprise,Surprise Perc,Short,Short Perc,PE Ratio,Volume,Interest Rate,50D SMA,200D SMA
1099,2023-08-03,119239.7109375,68119.5625,113.1500015258789,128.91000366210938,676.6760864257812,128.77000427246094,34.390228271484375,324.7091064453125,68.9059066772461,445.0533447265625,93.666015625,4501.89013671875,13959.7197265625,3708.080078125,0.41841326269049794,-1.573671384019637,3.4750828575979664,0.5459768439170398,-0.3001159888539884,0.10106101012852253,1.3957448435766295,-0.25649104390570443,1.481576282015129,0.5556951443420166,-0.7523489380567128,-0.25479738404268204,-0.09826112061147585,-0.09483832952458249,,,,,9256051.0,0.4352765326,,32417600.0,5.33,421.2817,260.6934
1100,2023-08-04,119339.078125,67624.5078125,115.81999969482422,139.57000732421875,673.7249145507812,128.5399932861328,34.781192779541016,325.8224182128906,69.63302612304688,446.70294189453125,94.82969665527344,4478.02978515625,13909.240234375,3699.199951171875,0.08333397214630445,-0.7267437859719061,2.359697863843735,8.269337801006271,-0.43612770337254636,-0.17862155680405944,1.13684766780342,0.34286435011505745,1.0552352923916875,0.3706515606533012,1.2423727245240546,-0.5300074155050516,-0.36160820687143325,-0.23948045258006534,,,,,11193741.0,0.4956274719,,36225800.0,5.33,424.0787,262.3666
1101,2023-08-07,121127.671875,67822.53125,116.80999755859375,142.22000122070312,689.0070190429688,131.94000244140625,34.870277404785156,328.13848876953125,69.10511779785156,454.0713806152344,95.01705932617188,4518.43994140625,13994.400390625,3739.409912109375,1.4987494273473123,0.29282791683904463,0.8547728081316652,1.8986843572548429,2.268300334770479,2.6450982829172354,0.2561287239595256,0.7108383055236311,-0.7581292306074072,1.6495164973511223,0.19757805572186982,0.902409277936278,0.6122559882137724,1.0869907403832535,,,,,9651528.0,0.4566599652,,32215400.0,5.33,427.0589,264.0050
1102,2023-08-08,117848.578125,66931.4296875,113.2300033569336,139.94000244140625,675.0464477539062,131.83999633789062,34.66242218017578,324.1027526855469,67.38197326660156,446.54302978515625,93.18279266357422,4499.3798828125,13884.3203125,3679.419921875,-2.7071384261260545,-1.3138724640272104,-3.0648011955178522,-1.6031491771390738,-2.026187092905629,-0.07579665125444501,-0.5960813623491656,-1.2298880570571824,-2.493512182832236,-1.657966379620257,-1.9304603569144763,-0.4218283044793103,-0.7866008907301492,-1.604263550784013,,,,,11379451.0,0.4930769394,,35384300.0,5.33,428.3255,265.6536
1103,2023-08-09,117749.2109375,68218.578125,110.47000122070312,137.85000610351562,668.210205078125,130.14999389648438,33.92997741699219,320.30560302734375,66.43573760986328,425.44757080078125,92.67984771728516,4467.7099609375,13722.01953125,3610.47998046875,-0.08431768043446475,1.9230852284340072,-2.437518373579961,-1.493494570121734,-1.0127070068330246,-1.2818586835173784,-2.113080151687996,-1.1715882160023505,-1.4042860588164063,-4.724171597645266,-0.5397401514943723,-0.7038730380597102,-1.1689501365355404,-1.8736633184047835,,,,,17488182.0,0.4461688633,,58644900.0,5.33,429.6028,267.2616
1104,2023-08-10,117749.2109375,67327.4765625,110.2300033569336,138.55999755859375,673.4963989257812,130.2100067138672,34.32589340209961,321.0013732910156,65.18073272705078,423.7879638671875,93.48851013183594,4468.830078125,13737.990234375,3597.02001953125,0.0,-1.3062447019449697,-0.21725161683491256,0.5150463718840648,0.7910974432122408,0.04611050341696288,1.1668619175359218,0.21722075951711162,-1.889050875271947,-0.3900849475929613,0.8725331714156015,0.025071394456976925,0.11638740994814878,-0.37280253623653836,,,,,13798213.0,0.4331424581,,49270500.0,5.33,429.9166,268.7647
1105,2023-08-11,114569.4921875,66832.421875,107.56999969482422,138.41000366210938,657.5684204101562,130.1699981689453,34.533748626708984,319.0928649902344,64.1149673461914,408.46124267578125,90.71737670898438,4464.0498046875,13644.849609375,3514.550048828125,-2.700416185113763,-0.7352936910392627,-2.413139418581045,-0.10825194798443905,-2.364968623593222,-0.030726167620731548,0.6055347844104775,-0.5945483289415798,-1.6350926666049426,-3.6166013426963572,-2.9641433144498297,-0.10696923700230787,-0.6779785355134793,-2.2927303783500275,,,,,14214703.0,0.4128597506,,53200900.0,5.33,430.3699,270.2268
1106,2023-08-14,114172.0234375,66634.3984375,111.9800033569336,140.57000732421875,662.30810546875,131.8300018310547,35.31568145751953,322.10479736328125,68.00948333740234,437.43499755859375,91.78244018554688,4489.72021484375,13788.330078125,3615.449951171875,-0.3469237249908663,-0.2962984610528907,4.099659453956073,1.5605834874352187,0.7207896412722237,1.275258266466972,2.2642570294433284,0.9439046445425925,6.0742696322098055,7.093391454476539,1.1740457178112118,0.5750475751703066,1.0515357285537208,2.8709194901746615,,,,,22083948.0,0.4859016997,,69028600.0,5.33,430.7701,271.6165
1107,2023-08-15,114172.0234375,66634.3984375,111.3499984741211,137.6699981689453,647.5526123046875,130.27000427246094,34.41497039794922,319.937744140625,65.0711669921875,439.3045654296875,90.41167449951172,4437.85986328125,13631.0498046875,3553.9599609375,0.0,0.0,-0.5626048079355517,-2.0630355012962953,-2.2278895641205,-1.183340314743342,-2.5504564046251232,-0.6727789341840151,-4.320450915113616,0.42739329992527164,-1.4934944889937851,-1.1550909428841738,-1.1406767356623049,-1.700756228542022,,,,,23701591.0,0.5224895259,,67651200.0,5.33,431.6633,273.2010
1108,2023-08-16,115066.3203125,66337.3671875,107.19000244140625,135.07000732421875,642.3260498046875,129.11000061035156,33.1876335144043,319.1607971191406,63.9655647277832,434.7655334472656,90.51029205322266,4404.330078125,13474.6298828125,3480.080078125,0.7832889775222007,-0.4457626345626853,-3.7359641578097236,-1.8885675014943426,-0.8071255370893038,-0.8904610609232977,-3.5662877792800862,-0.24284318924961967,-1.6990662923519362,-1.0332312340032734,0.10907612789703425,-0.7555395210577687,-1.1475265963829862,-2.078804590499983,,,,,16944823.0,0.4908751029,,52745100.0,5.33,432.7861,274.7455
